Player,Rank,Court,Surface,Best of,Age,weight_kg,height_cm,experience,T,Y
Starace P.,73.0,Outdoor,Hard,3,28.0,84.0,188.0,8.0,1,1
Starace P.,60.0,Outdoor,Clay,5,29.0,84.0,188.0,9.0,0,1
Starace P.,72.0,Outdoor,Clay,3,29.0,84.0,188.0,9.0,1,0
Starace P.,64.0,Outdoor,Clay,3,29.0,84.0,188.0,9.0,0,1
Starace P.,47.0,Outdoor,Hard,3,30.0,84.0,188.0,10.0,1,0
Starace P.,65.0,Outdoor,Hard,3,24.0,84.0,188.0,4.0,0,1
Starace P.,77.0,Outdoor,Clay,5,25.0,84.0,188.0,5.0,1,1
Starace P.,31.0,Outdoor,Hard,3,26.0,84.0,188.0,6.0,0,0
Starace P.,71.0,Outdoor,Hard,3,28.0,84.0,188.0,8.0,0,0
Starace P.,88.0,Outdoor,Clay,3,28.0,84.0,188.0,8.0,0,0
Starace P.,63.0,Outdoor,Clay,3,29.0,84.0,188.0,9.0,0,0
Starace P.,43.0,Outdoor,Clay,3,30.0,84.0,188.0,10.0,0,0
Starace P.,53.0,Outdoor,Clay,3,30.0,84.0,188.0,10.0,0,0
Starace P.,70.0,Outdoor,Hard,3,31.0,84.0,188.0,11.0,1,0
Almagro N.,130.0,Outdoor,Clay,3,19.0,86.0,183.0,1.0,1,1
Almagro N.,78.0,Outdoor,Clay,3,20.0,86.0,183.0,2.0,1,1
Almagro N.,83.0,Outdoor,Clay,3,20.0,86.0,183.0,2.0,1,0
Almagro N.,36.0,Indoor,Carpet,3,21.0,86.0,183.0,3.0,0,1
Almagro N.,34.0,Outdoor,Hard,3,22.0,86.0,183.0,4.0,1,1
Almagro N.,22.0,Outdoor,Clay,3,23.0,86.0,183.0,5.0,1,1
Almagro N.,34.0,Outdoor,Clay,5,24.0,86.0,183.0,6.0,0,1
Almagro N.,34.0,Outdoor,Clay,3,25.0,86.0,183.0,7.0,0,1
Almagro N.,14.0,Outdoor,Clay,3,26.0,86.0,183.0,8.0,1,1
Almagro N.,83.0,Outdoor,Hard,3,20.0,86.0,183.0,2.0,0,1
Almagro N.,82.0,Outdoor,Clay,3,20.0,86.0,183.0,2.0,0,0
Almagro N.,102.0,Outdoor,Clay,3,20.0,86.0,183.0,2.0,0,0
Almagro N.,107.0,Indoor,Hard,3,20.0,86.0,183.0,2.0,0,0
Almagro N.,114.0,Outdoor,Clay,3,21.0,86.0,183.0,3.0,0,0
Almagro N.,32.0,Outdoor,Hard,3,22.0,86.0,183.0,4.0,0,1
Almagro N.,32.0,Outdoor,Clay,3,22.0,86.0,183.0,4.0,1,0
Almagro N.,40.0,Outdoor,Grass,5,22.0,86.0,183.0,4.0,0,0
Almagro N.,27.0,Indoor,Hard,3,22.0,86.0,183.0,4.0,1,0
Almagro N.,25.0,Outdoor,Hard,3,23.0,86.0,183.0,5.0,0,1
Almagro N.,17.0,Indoor,Hard,3,23.0,86.0,183.0,5.0,0,0
Almagro N.,26.0,Outdoor,Clay,3,24.0,86.0,183.0,6.0,0,0
Almagro N.,10.0,Outdoor,Clay,3,26.0,86.0,183.0,8.0,1,0
Almagro N.,13.0,Outdoor,Clay,3,27.0,86.0,183.0,9.0,0,1
Almagro N.,13.0,Outdoor,Clay,3,27.0,86.0,183.0,9.0,0,0
Monaco J.,99.0,Outdoor,Clay,3,20.0,81.0,185.0,2.0,0,1
Monaco J.,72.0,Outdoor,Clay,3,21.0,81.0,185.0,3.0,1,0
Monaco J.,23.0,Outdoor,Hard,5,23.0,81.0,185.0,5.0,1,1
Monaco J.,61.0,Outdoor,Clay,3,25.0,81.0,185.0,7.0,1,0
Monaco J.,48.0,Outdoor,Clay,3,25.0,81.0,185.0,7.0,1,1
Monaco J.,27.0,Outdoor,Hard,3,26.0,81.0,185.0,8.0,1,0
Monaco J.,24.0,Outdoor,Clay,3,26.0,81.0,185.0,8.0,1,1
Monaco J.,36.0,Outdoor,Hard,5,27.0,81.0,185.0,9.0,1,1
Monaco J.,86.0,Outdoor,Clay,3,20.0,81.0,185.0,2.0,0,0
Monaco J.,86.0,Outdoor,Hard,3,22.0,81.0,185.0,4.0,0,0
Monaco J.,110.0,Outdoor,Clay,3,22.0,81.0,185.0,4.0,0,1
Monaco J.,70.0,Indoor,Hard,3,22.0,81.0,185.0,4.0,0,0
Monaco J.,58.0,Outdoor,Clay,3,23.0,81.0,185.0,5.0,0,0
Monaco J.,69.0,Outdoor,Grass,5,25.0,81.0,185.0,7.0,1,1
Monaco J.,37.0,Outdoor,Clay,3,25.0,81.0,185.0,7.0,0,0
Monaco J.,26.0,Outdoor,Hard,3,26.0,81.0,185.0,8.0,1,0
Seppi A.,155.0,Outdoor,Clay,3,20.0,75.0,191.0,2.0,0,1
Seppi A.,84.0,Outdoor,Clay,3,21.0,75.0,191.0,3.0,0,1
Seppi A.,77.0,Outdoor,Clay,3,21.0,75.0,191.0,3.0,1,1
Seppi A.,76.0,Outdoor,Clay,3,21.0,75.0,191.0,3.0,0,1
Seppi A.,72.0,Outdoor,Grass,3,22.0,75.0,191.0,4.0,1,0
Seppi A.,64.0,Outdoor,Clay,3,22.0,75.0,191.0,4.0,1,1
Seppi A.,95.0,Outdoor,Clay,3,23.0,75.0,191.0,5.0,0,1
Seppi A.,39.0,Outdoor,Hard,3,25.0,75.0,191.0,7.0,1,1
Seppi A.,48.0,Outdoor,Hard,3,25.0,75.0,191.0,7.0,0,1
Seppi A.,58.0,Outdoor,Hard,3,26.0,75.0,191.0,8.0,1,1
Seppi A.,51.0,Outdoor,Grass,3,27.0,75.0,191.0,9.0,1,1
Seppi A.,26.0,Outdoor,Grass,3,28.0,75.0,191.0,10.0,1,1
Seppi A.,54.0,Outdoor,Hard,3,22.0,75.0,191.0,4.0,0,1
Seppi A.,53.0,Outdoor,Clay,3,22.0,75.0,191.0,4.0,0,0
Seppi A.,97.0,Outdoor,Grass,3,23.0,75.0,191.0,5.0,0,0
Seppi A.,35.0,Outdoor,Hard,3,24.0,75.0,191.0,6.0,0,0
Seppi A.,36.0,Indoor,Hard,3,24.0,75.0,191.0,6.0,0,1
Seppi A.,34.0,Indoor,Carpet,3,24.0,75.0,191.0,6.0,0,0
Seppi A.,33.0,Indoor,Carpet,3,25.0,75.0,191.0,7.0,0,1
Seppi A.,36.0,Indoor,Hard,3,25.0,75.0,191.0,7.0,0,0
Seppi A.,48.0,Outdoor,Grass,3,25.0,75.0,191.0,7.0,0,0
Seppi A.,46.0,Outdoor,Clay,3,26.0,75.0,191.0,8.0,0,1
Seppi A.,66.0,Outdoor,Clay,5,26.0,75.0,191.0,8.0,0,0
Seppi A.,32.0,Outdoor,Clay,3,28.0,75.0,191.0,10.0,1,0
Seppi A.,24.0,Outdoor,Grass,3,28.0,75.0,191.0,10.0,0,1
Seppi A.,26.0,Outdoor,Grass,5,28.0,75.0,191.0,10.0,1,0
Berdych T.,55.0,Outdoor,Clay,3,19.0,91.0,196.0,2.0,0,1
Berdych T.,46.0,Indoor,Hard,3,20.0,91.0,196.0,3.0,0,1
Berdych T.,38.0,Outdoor,Clay,3,20.0,91.0,196.0,3.0,1,0
Berdych T.,34.0,Outdoor,Hard,5,20.0,91.0,196.0,3.0,1,1
Berdych T.,11.0,Indoor,Hard,3,21.0,91.0,196.0,4.0,1,1
Berdych T.,11.0,Indoor,Hard,3,21.0,91.0,196.0,4.0,1,1
Berdych T.,23.0,Outdoor,Clay,3,23.0,91.0,196.0,6.0,1,1
Berdych T.,20.0,Outdoor,Hard,3,24.0,91.0,196.0,7.0,1,0
Berdych T.,7.0,Outdoor,Grass,3,26.0,91.0,196.0,9.0,1,1
Berdych T.,7.0,Outdoor,Clay,3,27.0,91.0,196.0,10.0,0,1
Berdych T.,7.0,Outdoor,Hard,5,27.0,91.0,196.0,10.0,1,1
Berdych T.,68.0,Outdoor,Hard,5,19.0,91.0,196.0,2.0,0,0
Berdych T.,50.0,Outdoor,Clay,3,20.0,91.0,196.0,3.0,0,1
Berdych T.,43.0,Outdoor,Grass,3,20.0,91.0,196.0,3.0,0,1
Berdych T.,12.0,Outdoor,Hard,3,22.0,91.0,196.0,5.0,0,0
Berdych T.,10.0,Outdoor,Hard,3,22.0,91.0,196.0,5.0,0,0
Berdych T.,13.0,Indoor,Carpet,3,22.0,91.0,196.0,5.0,1,0
Haehnel J.,185.0,Indoor,Hard,3,24.0,78.0,185.0,6.0,1,1
Haehnel J.,192.0,Outdoor,Clay,3,24.0,78.0,185.0,6.0,1,0
Tabara M.,98.0,Outdoor,Hard,3,26.0,73.0,175.0,8.0,1,1
Tabara M.,114.0,Indoor,Hard,3,23.0,73.0,175.0,5.0,0,0
Tabara M.,146.0,Outdoor,Clay,3,25.0,73.0,175.0,7.0,0,0
Hernych J.,78.0,Outdoor,Hard,3,26.0,83.0,188.0,7.0,0,1
Hernych J.,77.0,Outdoor,Grass,3,26.0,83.0,188.0,7.0,1,1
Hernych J.,77.0,Outdoor,Grass,3,26.0,83.0,188.0,7.0,1,1
Hernych J.,84.0,Outdoor,Clay,3,27.0,83.0,188.0,8.0,1,0
Hernych J.,85.0,Indoor,Carpet,3,27.0,83.0,188.0,8.0,0,1
Hernych J.,78.0,Indoor,Carpet,3,30.0,83.0,188.0,11.0,0,1
Hernych J.,69.0,Outdoor,Hard,3,26.0,83.0,188.0,7.0,0,0
Hernych J.,85.0,Indoor,Carpet,3,27.0,83.0,188.0,8.0,0,1
Hernych J.,78.0,Indoor,Carpet,3,30.0,83.0,188.0,11.0,1,0
Hernych J.,63.0,Outdoor,Hard,3,30.0,83.0,188.0,11.0,0,0
Delgado R.,230.0,Outdoor,Hard,3,29.0,79.0,185.0,10.0,0,1
Delgado R.,176.0,Outdoor,Clay,3,27.0,79.0,185.0,8.0,0,0
Delgado R.,277.0,Indoor,Hard,3,33.0,79.0,185.0,14.0,0,0
Muller G.,67.0,Indoor,Carpet,3,41.0,82.0,191.0,20.0,1,1
Muller G.,67.0,Indoor,Carpet,3,22.0,89.0,193.0,4.0,1,1
Muller G.,59.0,Outdoor,Hard,3,41.0,82.0,191.0,20.0,1,1
Muller G.,59.0,Outdoor,Hard,3,22.0,89.0,193.0,4.0,1,1
Muller G.,79.0,Outdoor,Hard,3,45.0,82.0,191.0,24.0,1,1
Muller G.,79.0,Outdoor,Hard,3,26.0,89.0,193.0,8.0,1,1
Muller G.,208.0,Outdoor,Grass,3,46.0,82.0,191.0,25.0,1,1
Muller G.,208.0,Outdoor,Grass,3,27.0,89.0,193.0,9.0,1,1
Muller G.,68.0,Outdoor,Hard,5,47.0,82.0,191.0,26.0,1,1
Muller G.,68.0,Outdoor,Hard,5,28.0,89.0,193.0,10.0,1,1
Muller G.,49.0,Indoor,Hard,3,47.0,82.0,191.0,26.0,1,1
Muller G.,49.0,Indoor,Hard,3,28.0,89.0,193.0,10.0,1,1
Muller G.,54.0,Outdoor,Hard,3,48.0,82.0,191.0,27.0,0,1
Muller G.,54.0,Outdoor,Hard,3,29.0,89.0,193.0,11.0,0,1
Muller G.,63.0,Outdoor,Hard,3,48.0,82.0,191.0,27.0,1,1
Muller G.,63.0,Outdoor,Hard,3,29.0,89.0,193.0,11.0,1,1
Muller G.,89.0,Outdoor,Hard,3,40.0,82.0,191.0,19.0,0,0
Muller G.,89.0,Outdoor,Hard,3,21.0,89.0,193.0,3.0,0,0
Muller G.,75.0,Outdoor,Grass,3,42.0,82.0,191.0,21.0,0,0
Muller G.,75.0,Outdoor,Grass,3,23.0,89.0,193.0,5.0,0,0
Muller G.,79.0,Outdoor,Clay,5,45.0,82.0,191.0,24.0,0,0
Muller G.,79.0,Outdoor,Clay,5,26.0,89.0,193.0,8.0,0,0
Muller G.,49.0,Indoor,Hard,3,47.0,82.0,191.0,26.0,0,0
Muller G.,49.0,Indoor,Hard,3,28.0,89.0,193.0,10.0,0,0
Muller G.,51.0,Indoor,Hard,3,47.0,82.0,191.0,26.0,0,1
Muller G.,51.0,Indoor,Hard,3,28.0,89.0,193.0,10.0,0,1
Muller G.,61.0,Outdoor,Grass,3,48.0,82.0,191.0,27.0,0,1
Muller G.,61.0,Outdoor,Grass,3,29.0,89.0,193.0,11.0,0,1
Massa E.,123.0,Outdoor,Clay,3,24.0,85.0,180.0,7.0,0,1
Massa E.,125.0,Outdoor,Clay,3,24.0,85.0,180.0,7.0,0,0
Volandri F.,42.0,Outdoor,Clay,3,24.0,73.0,183.0,8.0,1,1
Volandri F.,37.0,Outdoor,Clay,3,24.0,73.0,183.0,8.0,0,1
Volandri F.,38.0,Outdoor,Clay,3,25.0,73.0,183.0,9.0,1,0
Volandri F.,42.0,Outdoor,Hard,3,24.0,73.0,183.0,8.0,0,1
Volandri F.,41.0,Outdoor,Hard,3,24.0,73.0,183.0,8.0,0,0
Volandri F.,31.0,Outdoor,Clay,3,24.0,73.0,183.0,8.0,0,0
Volandri F.,42.0,Outdoor,Clay,3,27.0,73.0,183.0,11.0,0,1
Volandri F.,74.0,Outdoor,Clay,5,27.0,73.0,183.0,11.0,1,0
Volandri F.,149.0,Outdoor,Clay,3,28.0,73.0,183.0,12.0,1,0
Volandri F.,84.0,Outdoor,Grass,3,30.0,73.0,183.0,14.0,0,0
Volandri F.,78.0,Outdoor,Clay,3,31.0,73.0,183.0,15.0,0,1
Hernandez O.,101.0,Outdoor,Clay,5,27.0,70.0,180.0,7.0,0,1
Hernandez O.,61.0,Outdoor,Clay,5,29.0,70.0,180.0,9.0,1,1
Hernandez O.,61.0,Outdoor,Clay,5,29.0,70.0,180.0,9.0,1,1
Hernandez O.,70.0,Outdoor,Clay,3,30.0,70.0,180.0,10.0,1,1
Hernandez O.,95.0,Outdoor,Clay,3,30.0,70.0,180.0,10.0,0,1
Hernandez O.,76.0,Indoor,Carpet,3,30.0,70.0,180.0,10.0,1,0
Hernandez O.,72.0,Outdoor,Clay,3,31.0,70.0,180.0,11.0,1,1
Hernandez O.,76.0,Outdoor,Clay,3,31.0,70.0,180.0,11.0,1,1
Hernandez O.,84.0,Outdoor,Clay,3,32.0,70.0,180.0,12.0,1,1
Hernandez O.,100.0,Outdoor,Clay,3,32.0,70.0,180.0,12.0,0,1
Hernandez O.,139.0,Outdoor,Clay,3,25.0,70.0,180.0,5.0,1,0
Hernandez O.,87.0,Outdoor,Clay,3,29.0,70.0,180.0,9.0,0,0
Hernandez O.,52.0,Outdoor,Clay,3,30.0,70.0,180.0,10.0,0,0
Hernandez O.,110.0,Outdoor,Clay,3,30.0,70.0,180.0,10.0,0,0
Guccione C.,188.0,Outdoor,Grass,3,20.0,92.0,201.0,2.0,1,0
Guccione C.,86.0,Indoor,Hard,3,23.0,92.0,201.0,5.0,1,1
Guccione C.,129.0,Indoor,Hard,3,24.0,92.0,201.0,6.0,1,1
Guccione C.,107.0,Outdoor,Hard,3,22.0,92.0,201.0,4.0,0,0
Guccione C.,109.0,Indoor,Hard,3,22.0,92.0,201.0,4.0,0,0
Bracciali D.,120.0,Outdoor,Grass,5,27.0,78.0,180.0,10.0,0,1
Bracciali D.,82.0,Outdoor,Hard,3,29.0,78.0,180.0,12.0,1,1
Bracciali D.,218.0,Outdoor,Grass,5,26.0,78.0,180.0,9.0,1,0
Bracciali D.,149.0,Outdoor,Hard,5,27.0,78.0,180.0,10.0,0,0
Bracciali D.,121.0,Outdoor,Grass,3,27.0,78.0,180.0,10.0,0,0
Bracciali D.,67.0,Outdoor,Hard,3,28.0,78.0,180.0,11.0,1,0
Wawrinka S.,69.0,Outdoor,Clay,3,20.0,81.0,183.0,3.0,1,1
Wawrinka S.,67.0,Outdoor,Grass,5,21.0,81.0,183.0,4.0,1,0
Wawrinka S.,67.0,Outdoor,Grass,5,21.0,81.0,183.0,4.0,1,1
Wawrinka S.,71.0,Outdoor,Clay,3,21.0,81.0,183.0,4.0,0,1
Wawrinka S.,46.0,Outdoor,Hard,5,21.0,81.0,183.0,4.0,0,1
Wawrinka S.,46.0,Outdoor,Hard,5,21.0,81.0,183.0,4.0,0,0
Wawrinka S.,40.0,Indoor,Carpet,3,21.0,81.0,183.0,4.0,1,1
Wawrinka S.,57.0,Outdoor,Hard,3,22.0,81.0,183.0,5.0,1,1
Wawrinka S.,36.0,Outdoor,Hard,3,23.0,81.0,183.0,6.0,1,1
Wawrinka S.,27.0,Outdoor,Hard,5,25.0,81.0,183.0,8.0,1,0
Wawrinka S.,21.0,Indoor,Hard,3,25.0,81.0,183.0,8.0,1,1
Wawrinka S.,19.0,Outdoor,Hard,5,26.0,81.0,183.0,9.0,1,1
Wawrinka S.,16.0,Outdoor,Hard,3,27.0,81.0,183.0,10.0,1,0
Wawrinka S.,172.0,Indoor,Carpet,3,18.0,81.0,183.0,1.0,0,0
Wawrinka S.,146.0,Outdoor,Clay,3,19.0,81.0,183.0,2.0,0,0
Wawrinka S.,55.0,Outdoor,Hard,3,20.0,81.0,183.0,3.0,1,0
Wawrinka S.,60.0,Indoor,Carpet,3,20.0,81.0,183.0,3.0,0,1
Wawrinka S.,47.0,Outdoor,Hard,3,21.0,81.0,183.0,4.0,0,1
Wawrinka S.,16.0,Indoor,Hard,3,26.0,81.0,183.0,9.0,1,0
Wawrinka S.,22.0,Outdoor,Hard,5,27.0,81.0,183.0,10.0,0,0
Wawrinka S.,20.0,Outdoor,Clay,3,27.0,81.0,183.0,10.0,1,0
Wawrinka S.,17.0,Indoor,Hard,3,27.0,81.0,183.0,10.0,0,0
Simon G.,132.0,Outdoor,Clay,3,21.0,70.0,183.0,3.0,0,1
Simon G.,123.0,Outdoor,Hard,5,22.0,70.0,183.0,4.0,1,1
Simon G.,86.0,Outdoor,Clay,3,22.0,70.0,183.0,4.0,1,1
Simon G.,40.0,Outdoor,Hard,3,23.0,70.0,183.0,5.0,1,0
Simon G.,42.0,Outdoor,Clay,3,23.0,70.0,183.0,5.0,1,1
Simon G.,42.0,Outdoor,Clay,3,23.0,70.0,183.0,5.0,0,1
Simon G.,16.0,Indoor,Hard,3,24.0,70.0,183.0,6.0,1,0
Simon G.,9.0,Outdoor,Hard,3,25.0,70.0,183.0,7.0,0,1
Simon G.,43.0,Outdoor,Hard,3,26.0,70.0,183.0,8.0,0,1
Simon G.,12.0,Outdoor,Hard,3,27.0,70.0,183.0,9.0,0,1
Simon G.,12.0,Outdoor,Hard,3,27.0,70.0,183.0,9.0,0,1
Simon G.,13.0,Outdoor,Hard,3,28.0,70.0,183.0,10.0,1,1
Simon G.,48.0,Outdoor,Clay,3,22.0,70.0,183.0,4.0,0,0
Simon G.,30.0,Outdoor,Hard,3,24.0,70.0,183.0,6.0,0,0
Simon G.,22.0,Outdoor,Hard,3,24.0,70.0,183.0,6.0,1,0
Simon G.,34.0,Outdoor,Hard,3,26.0,70.0,183.0,8.0,0,0
Simon G.,22.0,Outdoor,Clay,3,27.0,70.0,183.0,9.0,0,1
Simon G.,12.0,Outdoor,Hard,5,27.0,70.0,183.0,9.0,0,1
Simon G.,12.0,Outdoor,Clay,3,28.0,70.0,183.0,10.0,0,1
Simon G.,19.0,Indoor,Hard,3,28.0,70.0,183.0,10.0,1,0
Koellerer D.,215.0,Outdoor,Clay,3,22.0,80.0,180.0,3.0,1,0
Koellerer D.,138.0,Outdoor,Clay,3,25.0,80.0,180.0,6.0,0,0
Koellerer D.,91.0,Outdoor,Grass,5,26.0,80.0,180.0,7.0,1,1
Monfils G.,65.0,Outdoor,Clay,3,19.0,80.0,193.0,1.0,1,0
Monfils G.,45.0,Indoor,Hard,3,19.0,80.0,193.0,1.0,1,0
Monfils G.,59.0,Outdoor,Hard,5,21.0,80.0,193.0,3.0,1,0
Monfils G.,54.0,Outdoor,Hard,3,21.0,80.0,193.0,3.0,0,1
Monfils G.,64.0,Outdoor,Hard,3,22.0,80.0,193.0,4.0,0,1
Monfils G.,32.0,Outdoor,Grass,3,22.0,80.0,193.0,4.0,1,1
Monfils G.,18.0,Outdoor,Clay,3,24.0,80.0,193.0,6.0,1,1
Monfils G.,19.0,Outdoor,Hard,5,24.0,80.0,193.0,6.0,1,0
Monfils G.,15.0,Outdoor,Hard,3,24.0,80.0,193.0,6.0,1,0
Monfils G.,44.0,Indoor,Hard,3,26.0,80.0,193.0,8.0,1,1
Monfils G.,75.0,Outdoor,Clay,3,21.0,80.0,193.0,3.0,0,0
Monfils G.,62.0,Outdoor,Grass,3,21.0,80.0,193.0,3.0,1,0
Monfils G.,44.0,Outdoor,Hard,3,21.0,80.0,193.0,3.0,0,0
Monfils G.,13.0,Outdoor,Hard,3,23.0,80.0,193.0,5.0,0,1
Monfils G.,10.0,Outdoor,Hard,3,23.0,80.0,193.0,5.0,0,0
Serra F.,68.0,Outdoor,Clay,3,24.0,78.0,180.0,5.0,0,1
Serra F.,54.0,Indoor,Carpet,3,24.0,78.0,180.0,5.0,0,1
Serra F.,64.0,Outdoor,Hard,3,26.0,78.0,180.0,7.0,0,1
Serra F.,89.0,Outdoor,Hard,5,26.0,78.0,180.0,7.0,0,1
Serra F.,111.0,Indoor,Carpet,3,26.0,78.0,180.0,7.0,0,1
Serra F.,77.0,Outdoor,Clay,3,27.0,78.0,180.0,8.0,1,1
Serra F.,60.0,Outdoor,Hard,3,28.0,78.0,180.0,9.0,0,1
Serra F.,61.0,Outdoor,Hard,5,28.0,78.0,180.0,9.0,1,1
Serra F.,71.0,Indoor,Hard,3,28.0,78.0,180.0,9.0,1,1
Serra F.,65.0,Outdoor,Hard,3,29.0,78.0,180.0,10.0,0,1
Serra F.,67.0,Outdoor,Clay,3,29.0,78.0,180.0,10.0,1,0
Serra F.,208.0,Indoor,Hard,3,23.0,78.0,180.0,4.0,0,0
Serra F.,74.0,Outdoor,Hard,5,24.0,78.0,180.0,5.0,0,1
Serra F.,54.0,Outdoor,Clay,3,24.0,78.0,180.0,5.0,1,0
Serra F.,54.0,Indoor,Carpet,3,24.0,78.0,180.0,5.0,0,1
Serra F.,38.0,Outdoor,Hard,3,25.0,78.0,180.0,6.0,0,0
Serra F.,44.0,Outdoor,Clay,3,25.0,78.0,180.0,6.0,0,0
Serra F.,58.0,Indoor,Hard,3,25.0,78.0,180.0,6.0,0,0
Serra F.,90.0,Indoor,Hard,3,27.0,78.0,180.0,8.0,0,0
Serra F.,51.0,Outdoor,Hard,3,28.0,78.0,180.0,9.0,0,0
Serra F.,51.0,Outdoor,Clay,3,28.0,78.0,180.0,9.0,0,0
Serra F.,67.0,Indoor,Hard,3,28.0,78.0,180.0,9.0,0,0
Serra F.,64.0,Outdoor,Hard,3,29.0,78.0,180.0,10.0,0,0
Serra F.,126.0,Outdoor,Grass,5,30.0,78.0,180.0,11.0,0,0
Serra F.,115.0,Indoor,Hard,3,31.0,78.0,180.0,12.0,0,0
Murray A.,109.0,Indoor,Hard,3,18.0,84.0,191.0,0.0,0,1
Murray A.,45.0,Outdoor,Grass,3,19.0,84.0,191.0,1.0,1,1
Murray A.,21.0,Outdoor,Hard,3,19.0,84.0,191.0,1.0,1,0
Murray A.,20.0,Outdoor,Clay,3,21.0,84.0,191.0,3.0,1,1
Murray A.,4.0,Outdoor,Hard,3,22.0,84.0,191.0,4.0,0,1
Murray A.,4.0,Outdoor,Clay,3,22.0,84.0,191.0,4.0,1,1
Murray A.,64.0,Outdoor,Hard,3,19.0,84.0,191.0,1.0,0,1
Murray A.,45.0,Outdoor,Grass,3,19.0,84.0,191.0,1.0,0,1
Murray A.,45.0,Outdoor,Grass,3,19.0,84.0,191.0,1.0,0,1
Murray A.,19.0,Indoor,Carpet,3,19.0,84.0,191.0,1.0,0,0
Murray A.,3.0,Outdoor,Clay,3,22.0,84.0,191.0,4.0,0,0
Murray A.,3.0,Indoor,Hard,3,25.0,84.0,191.0,7.0,0,0
Vico U.,254.0,Indoor,Hard,3,24.0,83.0,188.0,7.0,0,1
Waske A.,111.0,Indoor,Hard,3,30.0,84.0,188.0,5.0,1,0
Waske A.,91.0,Outdoor,Clay,3,31.0,84.0,188.0,6.0,1,1
Waske A.,137.0,Outdoor,Hard,5,27.0,84.0,188.0,2.0,0,0
Waske A.,130.0,Outdoor,Clay,3,28.0,84.0,188.0,3.0,1,0
Waske A.,103.0,Indoor,Carpet,3,30.0,84.0,188.0,5.0,0,0
Waske A.,89.0,Outdoor,Grass,3,31.0,84.0,188.0,6.0,1,0
Waske A.,108.0,Outdoor,Hard,3,32.0,84.0,188.0,7.0,0,0
Taino E.,255.0,Outdoor,Hard,3,30.0,75.0,175.0,8.0,1,1
Taino E.,199.0,Outdoor,Hard,5,27.0,75.0,175.0,5.0,1,0
Karanusic R.,155.0,Outdoor,Hard,3,23.0,75.0,183.0,5.0,1,1
Karanusic R.,111.0,Outdoor,Grass,5,26.0,75.0,183.0,8.0,1,1
Karanusic R.,158.0,Indoor,Hard,3,25.0,75.0,183.0,7.0,1,0
Karanusic R.,88.0,Indoor,Carpet,3,27.0,75.0,183.0,9.0,1,0
Baghdatis M.,85.0,Indoor,Carpet,3,20.0,82.0,178.0,2.0,0,1
Baghdatis M.,18.0,Outdoor,Grass,3,22.0,82.0,178.0,4.0,0,1
Baghdatis M.,18.0,Outdoor,Hard,3,22.0,82.0,178.0,4.0,0,1
Baghdatis M.,146.0,Outdoor,Hard,3,24.0,82.0,178.0,6.0,1,1
Baghdatis M.,37.0,Outdoor,Hard,3,25.0,82.0,178.0,7.0,1,1
Baghdatis M.,37.0,Outdoor,Hard,3,25.0,82.0,178.0,7.0,1,1
Baghdatis M.,33.0,Outdoor,Hard,3,25.0,82.0,178.0,7.0,1,1
Baghdatis M.,25.0,Outdoor,Hard,3,25.0,82.0,178.0,7.0,1,1
Baghdatis M.,20.0,Indoor,Hard,3,26.0,82.0,178.0,8.0,1,1
Baghdatis M.,60.0,Indoor,Hard,3,26.0,82.0,178.0,8.0,1,1
Baghdatis M.,44.0,Indoor,Hard,3,27.0,82.0,178.0,9.0,1,1
Baghdatis M.,100.0,Outdoor,Hard,3,24.0,82.0,178.0,6.0,0,0
Baghdatis M.,47.0,Indoor,Hard,3,26.0,82.0,178.0,8.0,0,1
Baghdatis M.,44.0,Outdoor,Hard,5,27.0,82.0,178.0,9.0,0,0
Djokovic N.,88.0,Indoor,Carpet,3,18.0,77.0,188.0,2.0,1,1
Djokovic N.,63.0,Outdoor,Clay,5,19.0,77.0,188.0,3.0,1,1
Djokovic N.,23.0,Outdoor,Hard,5,19.0,77.0,188.0,3.0,1,1
Djokovic N.,4.0,Outdoor,Hard,3,20.0,77.0,188.0,4.0,1,1
Djokovic N.,3.0,Indoor,Hard,3,21.0,77.0,188.0,5.0,1,0
Djokovic N.,4.0,Outdoor,Hard,5,22.0,77.0,188.0,6.0,1,0
Djokovic N.,3.0,Outdoor,Hard,3,21.0,77.0,188.0,5.0,0,0
Djokovic N.,3.0,Outdoor,Grass,3,21.0,77.0,188.0,5.0,0,0
Djokovic N.,2.0,Outdoor,Hard,5,25.0,77.0,188.0,9.0,0,0
Llodra M.,108.0,Indoor,Carpet,3,25.0,80.0,191.0,6.0,1,1
Llodra M.,145.0,Outdoor,Hard,3,26.0,80.0,191.0,7.0,0,1
Llodra M.,76.0,Indoor,Carpet,3,27.0,80.0,191.0,8.0,0,1
Llodra M.,58.0,Indoor,Hard,3,28.0,80.0,191.0,9.0,0,1
Llodra M.,41.0,Outdoor,Clay,5,28.0,80.0,191.0,9.0,1,1
Llodra M.,35.0,Outdoor,Grass,3,28.0,80.0,191.0,9.0,0,1
Llodra M.,107.0,Indoor,Hard,3,29.0,80.0,191.0,10.0,1,1
Llodra M.,79.0,Indoor,Hard,3,30.0,80.0,191.0,11.0,0,1
Llodra M.,79.0,Indoor,Hard,3,30.0,80.0,191.0,11.0,1,1
Llodra M.,35.0,Outdoor,Hard,3,30.0,80.0,191.0,11.0,1,1
